Unnamed: 0,_id,url,title,description,keywords,Mariangela_topic,field used for the classification,comments,DISCUSSED,TO BE DECIDED,Gabriele_topic,Sana_topic
1415,SCBG-Data0000018bcbdc28f5,https://lod-cloud.net/dataset/SCBG-Data,SCBG Data,"South China Botanical Garden of the Chinese Academy of Sciences  formerly known as the National Sun Yat-sen University Institute of Agricultural and Forestry Botany  by the famous botanist Chen Huanyong academician founded in 1929. On May 30  2022  the State Council approved the establishment of the South China National Botanical Garden based on the South China Botanical Garden of the Chinese Academy of Sciences. The whole garden consists of three parks. Guangdong Botanical Journal Electronic Edition 92 027 Triples The dataset is compiled by the Key Laboratory of Data Botanical Garden of Guangdong Province through the electronic ""Guangdong Botanical Record""  including Latin name  Chinese name  family and genus information  plant description  distribution  origin  and use  and then collated  audited  and analyzed  and standardized the plant name information  processed the geographic location information  and added the geographic coordinate information  in order to achieve the data standard associated with other data  and to share the data free of charge. Dongguan Forest Economy Plant List 8 285 Triples On the basis of a comprehensive survey of Dongguan's municipal area  735 species of new and superior understory economic plants in Guangdong Province were collected  listing the botanical names  Latin names  families  genera  uses  and so on. China Energy Plant Dataset 57 099 Triples The South China Botanical Garden  part of the Chinese Academy of Sciences  has gathered valuable scientific data resources over 50 years  particularly through the ""Scientific and Technological Fundamental Special Project - Survey  Collection  and Preservation of Non-food Diesel Energy Plants and Related Microbial Resources."" This data is essential for establishing China's non-food biodiesel feedstock plant feasibility system and oil utility standards. It will play a pivotal role in identifying high-quality energy plant resources  ensuring energy security  and supporting China's economic and environmental goals.",Species; Classification; kingdom; Phylum; class; order; Family; Genus,cultural heritage,botanical garden. cosndiered part of the natural heritage,,,,,cultural heritage
1211,SDDEC0000018e116dda4a,https://lod-cloud.net/dataset/SDDEC,Simulation of desertification dynamics in Ordos City from 2000 to 2030 with coupled natural-human factors,Simulation of desertification dynamics in Ordos City from 2000 to 2030 with coupled natural-human factors,,not classified,,,,,cultural heritage,
8,SDG0000019242367ae8,https://lod-cloud.net/dataset/SDG,A Knowledge Organization System for the United Nations Sustainable Development Goals,In December 2017  an informal working group led by the Department of Economic and Social Affairs and the Secretariat of the United Nations High Level Committee on Management  and composed by technical experts from across the UN System  started working on a proposal to developed a system of Internationalized Resource Identifiers (IRIs) for Sustainable Development Goals  Targets  Indicators and related statistical series to support the development of a United Nations system-wide ecosystem of machine-readable data and documents based on Linked Open Data (LOD) principles.  In order to ensure their fullest possible use  the Identifiers and a formal Statement of Adoption were presented at the second regular session of the UN System Chief Executives Board for Coordination (CEB)  in November 2019. At the CEB  the Secretary-General invited all UN organizations to use them to map their SDG-related resources and sign the Statement.  Unique Identifiers for the sustainable development goals  targets and indicators  The system of Internationalized Resource Identifiers (IRIs) for Sustainable Development Goals  Targets  Indicators and related statistical series is now part of the Semantic Web infrastructure that the UN Dag Hammarskjold Library makes available to IT developers and the public at large under http://metadata.un.org/sdg/?lang=en.  It formalizes links between the goals  targets  indicators and series  and two other crucial elements in the Linked Open Data infrastructure maintained by the United Nation System  namely: (1) the UN Bibliographic Information System maintained by the UN Dag Hammarskjold Library  and (2) the SDG Interface Ontology  maintained by UN Environment.   The identifiers allow the use of Semantic Web technologies to:  •             Provide a web-based mechanism to make SDG-related data and information assets accessible  inter-operable and re-usable   •             Organically discover relevant and authoritative SDG data and information among the multitude of available sources on the web  •             Enable the development of applications that integrate authoritative data  concepts and definitions from a large number of formerly unknown sources.  Metadata about the SDG Ontology/KOS in a machine-accessible VoID/LIME file is available at http://metadata.un.org/sdg/void.ttl,Sustainable Development; SDG; United Nations,not classfied,,,,,,cultural heritage
1022,SWAT0000018e0761e78b,https://lod-cloud.net/dataset/SWAT,Soil & Water Assessment Tool,The Soil & Water Assessment Tool is a small watershed to river basin-scale model used to simulate the quality and quantity of surface and ground water and predict the environmental impact of land use  land management practices  and climate change. SWAT is widely used in assessing soil erosion prevention and control  non-point source pollution control and regional management in watersheds.,SWAT; soil,not classified - government,environmental data ,,,,,cultural heritage
571,Sherry_Wine,https://lod-cloud.net/dataset/Sherry_Wine,Sherry Wine Vocabulary,Vocabulary about Sherry Wine,,not classified,I would not consider this CH,,,yes,cultural heritage,linguistics
50,Sherry_Wine_,https://lod-cloud.net/dataset/Sherry_Wine_,Sherry Wine,Se trata de un vocabulario diseñado para conocer y exponer los vinos y sus principales características de la Denominación de Origen de Jerez (Sherry Wine).,,not classified,I would not consider this CH,"wine, even if spanish description is provided",,yes,cultural heritage,
580,Shutterstock0000018e9f55702e,https://lod-cloud.net/dataset/Shutterstock,Jishnu Raghavan (1976-2016),Indian actor,,not classified,"unclear by title, abstract, keywords. empty and inaccessible resource.",,,,,cultural heritage
762,SocialRoles,https://lod-cloud.net/dataset/SocialRoles,FamilyRelations as SocialRole,The FRSR vocabulary contains terms useful for finding out more about social roles of a family relation. The approach taken is to describe roles of a person in a society in which he/she is living. this roles could be a father  mother son or daughter.  These social roles are different from occupational roles. these roles are based on relations. Another purpose of this vocabulary is to show the metamodeling feature through punning. Like Father is a class as well is an instance of class socialroles.,,not classified,,,yes,,,cultural heritage
1559,Soil_maps,https://lod-cloud.net/dataset/Soil_maps,Erosion-endangered soil zones dataset from Czech Republic @PSNC,This data contains the erosion endangered soil maps from Czech republic. The source data was in shapefiles which is transformed into linked data.,soil erosion; erosion zones; agriculture,not classified,,,,,,cultural heritage
458,Suface_Forestière_Mondiale_1990-2016,https://lod-cloud.net/dataset/Suface_Forestière_Mondiale_1990-2016,Suface Forestière Mondiale 1990-2016,Surface boisée de chaque pays (ou groupe de pays  e.g UE ou continents)  en pourcentage de leur superficie totale  entre 1990 et 2016. Les régions boisées sont des terres naturelles ou plantées abritant des arbres d’au moins 5 mètres in situ  qu’elles soient productives ou pas  et excluent les zones boisées des systèmes de production agricole (par exemple  dans les plantations fruitières et les systèmes d’agrosylviculture) et les arbres des parcs et jardins urbains.,surface forestiere,cultural heritage,not in english. it refers to forests. it is related to natural heritage,,yes,,cultural heritage,not classified
976,Swift,https://lod-cloud.net/dataset/Swift,Swift Vocabulary,The Swift Vocabulary is an SKOS-based vocabulary about the Swift programming language.,swift; programming language,not classified,,,,,,cultural heritage
322,TOPMODEL0000018e07746bf5,https://lod-cloud.net/dataset/TOPMODEL,Topography based Hydrological Model,TOPMODEL is a physically-based  semi-distributed  variable-source area rainfall-runoff model  and is based on the Topographic Wetness Index (TWI).,Hydrological model; Runoff analysis,not classified,,,,,ND,cultural heritage
1311,Terrorist_Attack_1,https://lod-cloud.net/dataset/Terrorist_Attack_1,Terrorist Attack1,Terrorist,,not classified - government,terrorism,,,,,cultural heritage
